# ground truth trajectory
# file: 'rgbd_dataset_freiburg1_desk2.bag'
# timestamp tx ty tz qx qy qz qw
1305031526.2422 1.4002 0.9477 1.4480 0.8102 0.3591 -0.2382 -0.3973
1305031526.2521 1.4029 0.9478 1.4481 0.8119 0.3532 -0.2374 -0.3995
1305031526.2722 1.4088 0.9477 1.4480 0.8169 0.3422 -0.2346 -0.4005
1305031526.2821 1.4119 0.9476 1.4480 0.8207 0.3360 -0.2319 -0.3997
1305031526.2922 1.4150 0.9476 1.4478 0.8241 0.3309 -0.2290 -0.3986
1305031526.3022 1.4187 0.9470 1.4474 0.8296 0.3241 -0.2245 -0.3953
1305031526.3122 1.4212 0.9470 1.4472 0.8323 0.3175 -0.2220 -0.3965
1305031526.3222 1.4243 0.9469 1.4470 0.8356 0.3115 -0.2185 -0.3962
1305031526.3322 1.4278 0.9462 1.4466 0.8388 0.3038 -0.2159 -0.3969
1305031526.3621 1.4371 0.9449 1.4463 0.8440 0.2868 -0.2097 -0.4017
1305031526.3822 1.4427 0.9443 1.4463 0.8462 0.2758 -0.2069 -0.4062
1305031526.3922 1.4456 0.9442 1.4463 0.8473 0.2711 -0.2051 -0.4081
1305031526.4022 1.4484 0.9436 1.4460 0.8487 0.2649 -0.2032 -0.4102
1305031526.4122 1.4510 0.9436 1.4461 0.8500 0.2605 -0.2007 -0.4117
1305031526.4322 1.4563 0.9429 1.4459 0.8525 0.2492 -0.1953 -0.4160
1305031526.4421 1.4591 0.9427 1.4459 0.8533 0.2444 -0.1924 -0.4185
1305031526.4522 1.4615 0.9426 1.4458 0.8537 0.2400 -0.1900 -0.4213
1305031526.4622 1.4641 0.9422 1.4455 0.8549 0.2353 -0.1872 -0.4229
1305031526.4721 1.4661 0.9422 1.4454 0.8555 0.2315 -0.1844 -0.4248
1305031526.4821 1.4684 0.9418 1.4454 0.8568 0.2276 -0.1806 -0.4260
1305031526.4922 1.4703 0.9417 1.4450 0.8579 0.2233 -0.1777 -0.4272
1305031526.5022 1.4726 0.9415 1.4452 0.8596 0.2191 -0.1731 -0.4279
1305031526.5122 1.4748 0.9412 1.4452 0.8610 0.2145 -0.1689 -0.4292
1305031526.5322 1.4788 0.9407 1.4451 0.8629 0.2029 -0.1628 -0.4332
1305031526.5422 1.4810 0.9401 1.4452 0.8647 0.1974 -0.1591 -0.4337
1305031526.5521 1.4828 0.9398 1.4453 0.8660 0.1927 -0.1553 -0.4346
1305031526.5722 1.4865 0.9381 1.4453 0.8701 0.1822 -0.1474 -0.4336
1305031526.5822 1.4883 0.9381 1.4450 0.8712 0.1788 -0.1439 -0.4339
1305031526.5922 1.4898 0.9376 1.4451 0.8723 0.1753 -0.1406 -0.4343
1305031526.6022 1.4917 0.9370 1.4455 0.8731 0.1715 -0.1368 -0.4355
1305031526.6122 1.4932 0.9363 1.4459 0.8732 0.1686 -0.1338 -0.4373
1305031526.6222 1.4946 0.9358 1.4462 0.8723 0.1645 -0.1320 -0.4412
1305031526.6322 1.4962 0.9347 1.4470 0.8729 0.1609 -0.1289 -0.4422
1305031526.6421 1.4977 0.9339 1.4478 0.8720 0.1576 -0.1273 -0.4456
1305031526.6521 1.4988 0.9330 1.4484 0.8710 0.1544 -0.1259 -0.4490
1305031526.6721 1.5015 0.9306 1.4503 0.8703 0.1493 -0.1216 -0.4533
1305031526.6821 1.5028 0.9292 1.4513 0.8689 0.1464 -0.1197 -0.4574
1305031526.6922 1.5036 0.9272 1.4526 0.8685 0.1430 -0.1171 -0.4599
1305031526.7021 1.5049 0.9261 1.4538 0.8662 0.1413 -0.1148 -0.4653
1305031526.7122 1.5062 0.9251 1.4551 0.8637 0.1395 -0.1130 -0.4710
1305031526.7222 1.5073 0.9238 1.4565 0.8619 0.1376 -0.1105 -0.4753
1305031526.7321 1.5083 0.9219 1.4578 0.8604 0.1354 -0.1082 -0.4793
1305031526.7423 1.5090 0.9197 1.4595 0.8594 0.1326 -0.1047 -0.4825
1305031526.7522 1.5099 0.9178 1.4611 0.8574 0.1306 -0.1016 -0.4873
1305031526.7622 1.5108 0.9159 1.4629 0.8544 0.1282 -0.0986 -0.4937
1305031526.7722 1.5119 0.9142 1.4651 -0.8502 -0.1262 0.0954 0.5021
1305031526.7821 1.5129 0.9127 1.4671 -0.8453 -0.1235 0.0929 0.5114
1305031526.7922 1.5140 0.9111 1.4687 -0.8402 -0.1230 0.0915 0.5202
1305031526.8021 1.5148 0.9086 1.4707 -0.8378 -0.1212 0.0891 0.5248
1305031526.8121 1.5152 0.9063 1.4724 -0.8341 -0.1188 0.0871 0.5316
1305031526.8221 1.5158 0.9038 1.4741 -0.8317 -0.1170 0.0850 0.5360
1305031526.8322 1.5162 0.9014 1.4758 -0.8293 -0.1157 0.0832 0.5403
1305031526.8421 1.5166 0.8994 1.4774 -0.8268 -0.1153 0.0810 0.5445
1305031526.8521 1.5171 0.8970 1.4791 -0.8241 -0.1148 0.0786 0.5491
1305031526.8621 1.5173 0.8943 1.4807 -0.8210 -0.1131 0.0764 0.5544
1305031526.8722 1.5177 0.8921 1.4824 -0.8172 -0.1124 0.0738 0.5605
1305031526.8822 1.5181 0.8897 1.4839 -0.8136 -0.1112 0.0718 0.5661
1305031526.8922 1.5185 0.8873 1.4855 -0.8099 -0.1093 0.0700 0.5721
1305031526.9022 1.5187 0.8845 1.4869 -0.8078 -0.1068 0.0672 0.5758
1305031526.9122 1.5189 0.8828 1.4886 -0.8039 -0.1062 0.0656 0.5816
1305031526.9221 1.5189 0.8800 1.4899 -0.8018 -0.1033 0.0631 0.5853
1305031526.9322 1.5192 0.8775 1.4912 -0.7989 -0.1021 0.0614 0.5895
1305031526.9421 1.5196 0.8752 1.4926 -0.7958 -0.1012 0.0594 0.5941
1305031526.9522 1.5197 0.8729 1.4940 -0.7925 -0.1003 0.0576 0.5988
1305031526.9621 1.5194 0.8686 1.4947 -0.7915 -0.0963 0.0549 0.6010
1305031526.9722 1.5197 0.8664 1.4958 -0.7881 -0.0951 0.0537 0.6058
1305031526.9821 1.5198 0.8640 1.4969 -0.7850 -0.0936 0.0523 0.6102
1305031526.9922 1.5202 0.8617 1.4978 -0.7833 -0.0921 0.0511 0.6126
1305031527.0022 1.5205 0.8592 1.4987 -0.7818 -0.0909 0.0498 0.6149
1305031527.0121 1.5209 0.8569 1.4996 -0.7795 -0.0899 0.0483 0.6180
1305031527.0221 1.5212 0.8546 1.5005 -0.7771 -0.0886 0.0473 0.6213
1305031527.0322 1.5215 0.8522 1.5013 -0.7749 -0.0876 0.0456 0.6243
1305031527.0421 1.5218 0.8500 1.5023 -0.7711 -0.0861 0.0444 0.6292
1305031527.0522 1.5225 0.8492 1.5032 -0.7645 -0.0864 0.0449 0.6372
1305031527.0622 1.5229 0.8471 1.5038 -0.7625 -0.0853 0.0436 0.6398
1305031527.0723 1.5234 0.8450 1.5043 -0.7608 -0.0831 0.0422 0.6422
1305031527.0822 1.5234 0.8432 1.5047 -0.7585 -0.0812 0.0421 0.6453
1305031527.0921 1.5240 0.8414 1.5050 -0.7582 -0.0803 0.0410 0.6457
1305031527.1021 1.5241 0.8397 1.5054 -0.7561 -0.0793 0.0406 0.6484
1305031527.1122 1.5243 0.8380 1.5057 -0.7542 -0.0789 0.0399 0.6506
1305031527.1222 1.5249 0.8361 1.5061 -0.7520 -0.0779 0.0389 0.6534
1305031527.1321 1.5251 0.8346 1.5065 -0.7494 -0.0775 0.0379 0.6565
1305031527.1421 1.5258 0.8327 1.5068 -0.7480 -0.0759 0.0366 0.6583
1305031527.1522 1.5260 0.8311 1.5069 -0.7453 -0.0743 0.0359 0.6616
1305031527.1622 1.5263 0.8297 1.5068 -0.7450 -0.0731 0.0352 0.6621
1305031527.1722 1.5266 0.8284 1.5067 -0.7443 -0.0716 0.0348 0.6630
1305031527.1821 1.5268 0.8274 1.5064 -0.7441 -0.0705 0.0347 0.6634
1305031527.1921 1.5268 0.8263 1.5061 -0.7447 -0.0700 0.0344 0.6628
1305031527.2023 1.5269 0.8256 1.5058 -0.7444 -0.0703 0.0341 0.6631
1305031527.2122 1.5271 0.8251 1.5055 -0.7444 -0.0708 0.0335 0.6631
1305031527.2222 1.5271 0.8246 1.5050 -0.7447 -0.0712 0.0330 0.6627
1305031527.2321 1.5272 0.8240 1.5043 -0.7461 -0.0709 0.0322 0.6613
1305031527.2422 1.5270 0.8227 1.5035 -0.7493 -0.0687 0.0308 0.6579
1305031527.2522 1.5271 0.8228 1.5027 -0.7506 -0.0682 0.0314 0.6565
1305031527.2622 1.5271 0.8228 1.5017 -0.7530 -0.0683 0.0319 0.6537
1305031527.2721 1.5270 0.8228 1.5007 -0.7554 -0.0680 0.0323 0.6509
1305031527.2822 1.5266 0.8229 1.4995 -0.7566 -0.0677 0.0332 0.6495
1305031527.2921 1.5266 0.8232 1.4984 -0.7589 -0.0681 0.0337 0.6468
1305031527.3021 1.5265 0.8240 1.4975 -0.7597 -0.0686 0.0348 0.6457
1305031527.3122 1.5265 0.8244 1.4961 -0.7622 -0.0684 0.0363 0.6427
1305031527.3221 1.5263 0.8245 1.4947 -0.7647 -0.0680 0.0377 0.6397
1305031527.5322 1.5213 0.8354 1.4665 -0.7993 -0.0665 0.0447 0.5955
1305031527.6621 1.5109 0.8411 1.4464 -0.8339 -0.0791 0.0402 0.5447
1305031527.6721 1.5107 0.8404 1.4443 -0.8388 -0.0797 0.0411 0.5370
1305031527.6822 1.5096 0.8407 1.4427 -0.8405 -0.0805 0.0432 0.5341
1305031527.6921 1.5085 0.8407 1.4415 -0.8422 -0.0818 0.0448 0.5310
1305031527.7022 1.5074 0.8407 1.4403 -0.8439 -0.0827 0.0464 0.5281
1305031527.7122 1.5059 0.8406 1.4390 -0.8461 -0.0839 0.0480 0.5241
1305031527.7222 1.5049 0.8407 1.4378 -0.8468 -0.0845 0.0499 0.5228
1305031527.7321 1.5038 0.8404 1.4367 -0.8479 -0.0849 0.0512 0.5208
1305031527.7421 1.5025 0.8402 1.4357 -0.8488 -0.0855 0.0525 0.5191
1305031527.7521 1.5012 0.8400 1.4346 -0.8500 -0.0866 0.0534 0.5168
1305031527.7621 1.4998 0.8397 1.4338 -0.8514 -0.0874 0.0547 0.5143
1305031527.7721 1.4984 0.8395 1.4327 -0.8526 -0.0880 0.0560 0.5121
1305031527.7821 1.4969 0.8392 1.4316 -0.8537 -0.0892 0.0575 0.5097
1305031527.7921 1.4955 0.8388 1.4305 -0.8544 -0.0906 0.0593 0.5082
1305031527.8022 1.4938 0.8382 1.4299 -0.8561 -0.0923 0.0605 0.5049
1305031527.8122 1.4922 0.8378 1.4290 -0.8564 -0.0930 0.0630 0.5039
1305031527.8221 1.4905 0.8371 1.4280 -0.8569 -0.0943 0.0654 0.5026
1305031527.8321 1.4886 0.8366 1.4273 -0.8573 -0.0960 0.0675 0.5013
1305031527.8422 1.4867 0.8363 1.4265 -0.8574 -0.0980 0.0705 0.5003
1305031527.8521 1.4846 0.8356 1.4255 0.8577 0.1008 -0.0732 -0.4988
1305031527.8622 1.4826 0.8349 1.4246 0.8588 0.1039 -0.0760 -0.4958
1305031527.8721 1.4804 0.8341 1.4237 0.8603 0.1070 -0.0783 -0.4922
1305031527.8822 1.4781 0.8333 1.4228 0.8611 0.1100 -0.0809 -0.4897
1305031527.8922 1.4758 0.8325 1.4219 0.8618 0.1136 -0.0828 -0.4874
1305031527.9021 1.4734 0.8317 1.4212 0.8613 0.1169 -0.0857 -0.4870
1305031527.9121 1.4708 0.8306 1.4204 0.8617 0.1210 -0.0879 -0.4849
1305031527.9221 1.4682 0.8296 1.4199 0.8610 0.1259 -0.0908 -0.4844
1305031527.9322 1.4653 0.8285 1.4195 0.8599 0.1312 -0.0939 -0.4844
1305031527.9421 1.4628 0.8271 1.4192 0.8586 0.1365 -0.0964 -0.4847
1305031527.9521 1.4601 0.8260 1.4187 0.8560 0.1420 -0.0998 -0.4870
1305031527.9622 1.4573 0.8247 1.4186 0.8543 0.1477 -0.1024 -0.4877
1305031527.9722 1.4545 0.8231 1.4180 0.8531 0.1537 -0.1048 -0.4875
1305031527.9821 1.4516 0.8216 1.4177 0.8516 0.1595 -0.1069 -0.4877
1305031527.9921 1.4489 0.8200 1.4173 0.8506 0.1657 -0.1097 -0.4868
1305031528.0021 1.4460 0.8185 1.4171 0.8490 0.1718 -0.1120 -0.4870
1305031528.0122 1.4434 0.8170 1.4169 0.8466 0.1783 -0.1154 -0.4880
1305031528.0221 1.4406 0.8147 1.4165 0.8455 0.1851 -0.1176 -0.4869
1305031528.0321 1.4379 0.8130 1.4166 0.8426 0.1911 -0.1207 -0.4888
1305031528.0422 1.4350 0.8113 1.4166 0.8395 0.1968 -0.1235 -0.4911
1305031528.0521 1.4322 0.8094 1.4165 0.8365 0.2028 -0.1264 -0.4932
1305031528.0623 1.4294 0.8075 1.4166 0.8337 0.2081 -0.1291 -0.4949
1305031528.0721 1.4269 0.8052 1.4168 0.8321 0.2141 -0.1310 -0.4947
1305031528.0824 1.4240 0.8028 1.4167 0.8293 0.2195 -0.1339 -0.4961
1305031528.0922 1.4212 0.8005 1.4168 0.8270 0.2261 -0.1363 -0.4963
1305031528.1022 1.4183 0.7983 1.4169 0.8237 0.2328 -0.1394 -0.4979
1305031528.1122 1.4157 0.7957 1.4172 0.8213 0.2395 -0.1415 -0.4982
1305031528.1221 1.4129 0.7932 1.4174 0.8182 0.2455 -0.1443 -0.4995
1305031528.1321 1.4102 0.7907 1.4175 -0.8152 -0.2520 0.1469 0.5005
1305031528.1421 1.4076 0.7880 1.4177 -0.8129 -0.2579 0.1482 0.5008
1305031528.1522 1.4048 0.7853 1.4179 -0.8106 -0.2643 0.1496 0.5008
1305031528.1621 1.4022 0.7826 1.4181 -0.8082 -0.2695 0.1506 0.5015
1305031528.1721 1.3999 0.7798 1.4182 -0.8057 -0.2750 0.1516 0.5023
1305031528.1821 1.3973 0.7771 1.4184 -0.8026 -0.2805 0.1523 0.5039
1305031528.1922 1.3950 0.7742 1.4187 -0.7995 -0.2853 0.1528 0.5060
1305031528.2022 1.3922 0.7721 1.4191 -0.7942 -0.2914 0.1543 0.5104
1305031528.2121 1.3902 0.7684 1.4191 -0.7934 -0.2930 0.1537 0.5109
1305031528.2221 1.3874 0.7657 1.4195 -0.7865 -0.2963 0.1566 0.5187
1305031528.2321 1.3854 0.7627 1.4200 -0.7841 -0.3010 0.1564 0.5198
1305031528.2422 1.3834 0.7599 1.4203 -0.7816 -0.3053 0.1570 0.5208
1305031528.2522 1.3807 0.7565 1.4209 -0.7799 -0.3098 0.1576 0.5205
1305031528.2621 1.3780 0.7538 1.4211 -0.7760 -0.3154 0.1608 0.5221
1305031528.2722 1.3757 0.7500 1.4218 -0.7755 -0.3204 0.1620 0.5193
1305031528.2821 1.3735 0.7465 1.4227 -0.7722 -0.3254 0.1648 0.5203
1305031528.2922 1.3714 0.7424 1.4235 -0.7694 -0.3301 0.1683 0.5203
1305031528.3021 1.3694 0.7388 1.4243 -0.7654 -0.3351 0.1723 0.5217
1305031528.3121 1.3670 0.7361 1.4255 -0.7607 -0.3420 0.1774 0.5223
1305031528.3221 1.3641 0.7330 1.4267 -0.7549 -0.3484 0.1831 0.5246
1305031528.3322 1.3613 0.7297 1.4277 -0.7502 -0.3535 0.1890 0.5258
1305031528.3421 1.3592 0.7261 1.4284 -0.7470 -0.3576 0.1940 0.5259
1305031528.3522 1.3572 0.7226 1.4295 -0.7448 -0.3625 0.1981 0.5241
1305031528.3623 1.3550 0.7195 1.4305 -0.7402 -0.3661 0.2045 0.5257
1305031528.3721 1.3526 0.7159 1.4316 -0.7373 -0.3709 0.2099 0.5242
1305031528.3822 1.3504 0.7125 1.4327 -0.7331 -0.3755 0.2168 0.5240
1305031528.3921 1.3479 0.7089 1.4339 -0.7285 -0.3800 0.2243 0.5240
1305031528.4021 1.3457 0.7049 1.4351 -0.7256 -0.3851 0.2300 0.5219
1305031528.4122 1.3435 0.7011 1.4363 -0.7218 -0.3905 0.2364 0.5202
1305031528.4221 1.3413 0.6975 1.4376 -0.7176 -0.3955 0.2432 0.5191
1305031528.4322 1.3392 0.6940 1.4388 -0.7131 -0.4004 0.2499 0.5183
1305031528.4421 1.3372 0.6902 1.4400 -0.7103 -0.4054 0.2555 0.5156
1305031528.4521 1.3347 0.6863 1.4407 -0.7065 -0.4083 0.2638 0.5143
1305031528.4621 1.3330 0.6821 1.4418 -0.7044 -0.4125 0.2687 0.5114
1305031528.4721 1.3311 0.6784 1.4431 -0.7014 -0.4167 0.2744 0.5090
1305031528.4821 1.3299 0.6741 1.4439 -0.7000 -0.4203 0.2796 0.5052
1305031528.5021 1.3252 0.6677 1.4465 -0.6894 -0.4312 0.2951 0.5017
1305031528.5121 1.3228 0.6642 1.4473 -0.6837 -0.4354 0.3038 0.5007
1305031528.5221 1.3211 0.6603 1.4484 0.6803 0.4409 -0.3093 -0.4971
1305031528.5322 1.3201 0.6565 1.4492 0.6777 0.4456 -0.3142 -0.4934
1305031528.5422 1.3180 0.6526 1.4496 0.6736 0.4500 -0.3218 -0.4902
1305031528.5521 1.3164 0.6487 1.4501 0.6705 0.4545 -0.3277 -0.4863
1305031528.5622 1.3153 0.6449 1.4505 0.6686 0.4587 -0.3319 -0.4821
1305031528.5723 1.3133 0.6410 1.4507 0.6649 0.4635 -0.3380 -0.4782
1305031528.5821 1.3122 0.6369 1.4510 0.6625 0.4680 -0.3428 -0.4740
1305031528.5921 1.3113 0.6330 1.4511 0.6604 0.4712 -0.3471 -0.4705
1305031528.6023 1.3100 0.6290 1.4512 0.6569 0.4754 -0.3524 -0.4672
1305031528.6122 1.3094 0.6251 1.4510 0.6549 0.4788 -0.3560 -0.4638
1305031528.6221 1.3086 0.6211 1.4508 0.6517 0.4819 -0.3604 -0.4616
1305031528.6321 1.3076 0.6171 1.4503 0.6490 0.4857 -0.3641 -0.4586
1305031528.6421 1.3070 0.6131 1.4497 0.6474 0.4893 -0.3666 -0.4550
1305031528.6521 1.3056 0.6089 1.4488 0.6450 0.4929 -0.3694 -0.4523
1305031528.6621 1.3054 0.6049 1.4478 0.6447 0.4965 -0.3697 -0.4485
1305031528.6721 1.3042 0.6008 1.4467 0.6427 0.4999 -0.3717 -0.4459
1305031528.6821 1.3044 0.5966 1.4455 0.6434 0.5030 -0.3713 -0.4418
1305031528.6921 1.3040 0.5925 1.4440 0.6425 0.5062 -0.3720 -0.4387
1305031528.7021 1.3037 0.5884 1.4427 0.6420 0.5092 -0.3719 -0.4360
1305031528.7122 1.3036 0.5843 1.4413 0.6416 0.5122 -0.3716 -0.4335
1305031528.7221 1.3025 0.5799 1.4396 0.6393 0.5153 -0.3737 -0.4314
1305031528.7321 1.3028 0.5757 1.4379 0.6395 0.5179 -0.3729 -0.4287
1305031528.7421 1.3022 0.5717 1.4362 0.6380 0.5205 -0.3731 -0.4277
1305031528.7521 1.3025 0.5676 1.4343 0.6391 0.5231 -0.3707 -0.4248
1305031528.7621 1.3021 0.5633 1.4323 0.6393 0.5248 -0.3697 -0.4233
1305031528.7721 1.3019 0.5591 1.4304 0.6397 0.5275 -0.3680 -0.4209
1305031528.7821 1.3018 0.5548 1.4282 0.6405 0.5300 -0.3662 -0.4180
1305031528.7921 1.3014 0.5506 1.4259 0.6408 0.5323 -0.3646 -0.4160
1305031528.8021 1.3013 0.5462 1.4236 0.6415 0.5350 -0.3631 -0.4127
1305031528.8121 1.3009 0.5418 1.4213 0.6417 0.5382 -0.3614 -0.4098
1305031528.8221 1.3007 0.5375 1.4189 0.6416 0.5400 -0.3608 -0.4081
1305031528.8321 1.3004 0.5331 1.4164 0.6417 0.5422 -0.3600 -0.4058
1305031528.8422 1.2998 0.5287 1.4140 0.6412 0.5445 -0.3598 -0.4036
1305031528.8521 1.2995 0.5242 1.4115 0.6418 0.5472 -0.3582 -0.4003
1305031528.8621 1.2992 0.5195 1.4090 0.6428 0.5503 -0.3563 -0.3963
1305031528.8721 1.2985 0.5151 1.4065 0.6435 0.5524 -0.3545 -0.3939
1305031528.8822 1.2982 0.5105 1.4039 0.6447 0.5544 -0.3527 -0.3908
1305031528.8921 1.2976 0.5058 1.4013 0.6458 0.5565 -0.3506 -0.3877
1305031528.9021 1.2968 0.5012 1.3986 0.6472 0.5585 -0.3487 -0.3842
1305031528.9121 1.2962 0.4966 1.3960 0.6491 0.5605 -0.3457 -0.3808
1305031528.9221 1.2955 0.4918 1.3934 0.6515 0.5627 -0.3428 -0.3760
1305031528.9321 1.2949 0.4869 1.3908 0.6539 0.5639 -0.3404 -0.3722
1305031528.9421 1.2942 0.4819 1.3883 0.6557 0.5642 -0.3396 -0.3692
1305031528.9521 1.2936 0.4769 1.3859 0.6579 0.5638 -0.3390 -0.3666
1305031528.9621 1.2928 0.4718 1.3835 0.6599 0.5628 -0.3392 -0.3643
1305031528.9721 1.2922 0.4665 1.3810 0.6627 0.5621 -0.3385 -0.3610
1305031528.9824 1.2910 0.4612 1.3784 0.6652 0.5609 -0.3383 -0.3584
1305031528.9921 1.2900 0.4558 1.3757 0.6678 0.5603 -0.3374 -0.3554
1305031529.0022 1.2887 0.4503 1.3730 0.6710 0.5604 -0.3350 -0.3514
1305031529.0121 1.2880 0.4447 1.3704 0.6751 0.5606 -0.3311 -0.3470
1305031529.0221 1.2871 0.4391 1.3678 0.6790 0.5603 -0.3277 -0.3430
1305031529.0324 1.2858 0.4334 1.3650 0.6829 0.5587 -0.3254 -0.3399
1305031529.0421 1.2848 0.4279 1.3625 0.6879 0.5564 -0.3221 -0.3367
1305031529.0521 1.2837 0.4221 1.3599 0.6930 0.5536 -0.3191 -0.3340
1305031529.0622 1.2824 0.4163 1.3574 0.6983 0.5496 -0.3164 -0.3319
1305031529.0721 1.2813 0.4105 1.3549 0.7035 0.5454 -0.3135 -0.3306
1305031529.0824 1.2799 0.4046 1.3524 0.7083 0.5408 -0.3114 -0.3300
1305031529.0921 1.2787 0.3986 1.3500 0.7137 0.5361 -0.3082 -0.3290
1305031529.1021 1.2772 0.3925 1.3476 0.7189 0.5317 -0.3055 -0.3273
1305031529.1121 1.2759 0.3862 1.3451 0.7244 0.5267 -0.3032 -0.3256
1305031529.1221 1.2744 0.3797 1.3426 0.7303 0.5215 -0.3009 -0.3229
1305031529.1322 1.2727 0.3733 1.3403 0.7359 0.5155 -0.2990 -0.3213
1305031529.1422 1.2710 0.3666 1.3378 0.7418 0.5092 -0.2977 -0.3190
1305031529.1521 1.2691 0.3598 1.3355 0.7477 0.5026 -0.2963 -0.3169
1305031529.1621 1.2675 0.3529 1.3332 0.7539 0.4967 -0.2941 -0.3136
1305031529.1721 1.2660 0.3461 1.3310 0.7603 0.4912 -0.2910 -0.3100
1305031529.1822 1.2640 0.3391 1.3287 0.7662 0.4857 -0.2884 -0.3063
1305031529.1923 1.2621 0.3321 1.3266 0.7720 0.4809 -0.2852 -0.3025
1305031529.2021 1.2599 0.3251 1.3245 0.7772 0.4766 -0.2819 -0.2988
1305031529.2121 1.2578 0.3180 1.3227 0.7825 0.4731 -0.2775 -0.2947
1305031529.2222 1.2553 0.3111 1.3207 0.7863 0.4701 -0.2745 -0.2923
1305031529.2321 1.2527 0.3041 1.3186 0.7902 0.4670 -0.2704 -0.2903
1305031529.2422 1.2501 0.2972 1.3166 0.7943 0.4646 -0.2658 -0.2874
1305031529.2521 1.2475 0.2902 1.3147 0.7982 0.4622 -0.2608 -0.2849
1305031529.2621 1.2449 0.2832 1.3132 0.8026 0.4601 -0.2544 -0.2820
1305031529.2721 1.2422 0.2763 1.3115 0.8063 0.4580 -0.2489 -0.2797
1305031529.2821 1.2395 0.2692 1.3101 0.8099 0.4553 -0.2436 -0.2781
1305031529.2921 1.2366 0.2624 1.3087 0.8129 0.4527 -0.2394 -0.2773
1305031529.3021 1.2336 0.2553 1.3075 0.8162 0.4504 -0.2347 -0.2753
1305031529.3122 1.2305 0.2483 1.3063 0.8194 0.4484 -0.2302 -0.2732
1305031529.3222 1.2275 0.2412 1.3051 0.8225 0.4467 -0.2259 -0.2702
1305031529.3321 1.2242 0.2342 1.3039 0.8255 0.4459 -0.2210 -0.2662
1305031529.3421 1.2210 0.2270 1.3029 0.8282 0.4457 -0.2162 -0.2622
1305031529.3521 1.2176 0.2201 1.3019 0.8294 0.4453 -0.2138 -0.2608
1305031529.3621 1.2140 0.2130 1.3012 0.8302 0.4456 -0.2118 -0.2595
1305031529.3721 1.2104 0.2063 1.3008 0.8301 0.4456 -0.2115 -0.2602
1305031529.3822 1.2067 0.1994 1.3004 0.8298 0.4458 -0.2113 -0.2609
1305031529.3920 1.2029 0.1927 1.3001 0.8293 0.4464 -0.2111 -0.2614
1305031529.4021 1.1993 0.1859 1.3000 0.8294 0.4473 -0.2097 -0.2607
1305031529.4121 1.1956 0.1791 1.2997 0.8299 0.4472 -0.2081 -0.2607
1305031529.4221 1.1918 0.1728 1.2997 0.8298 0.4474 -0.2067 -0.2617
1305031529.4321 1.1879 0.1663 1.2997 0.8300 0.4465 -0.2052 -0.2639
1305031529.4421 1.1843 0.1600 1.3000 0.8304 0.4464 -0.2028 -0.2645
1305031529.4522 1.1805 0.1540 1.3001 0.8302 0.4456 -0.2020 -0.2672
1305031529.4621 1.1767 0.1479 1.3005 0.8303 0.4455 -0.2006 -0.2682
1305031529.4721 1.1729 0.1418 1.3008 0.8303 0.4460 -0.1983 -0.2690
1305031529.4821 1.1692 0.1361 1.3012 0.8300 0.4465 -0.1967 -0.2704
1305031529.4926 1.1653 0.1303 1.3018 0.8295 0.4466 -0.1952 -0.2727
1305031529.5021 1.1614 0.1248 1.3023 0.8290 0.4461 -0.1938 -0.2759
1305031529.5121 1.1577 0.1193 1.3029 0.8290 0.4453 -0.1917 -0.2788
1305031529.5221 1.1537 0.1142 1.3035 0.8285 0.4440 -0.1906 -0.2832
1305031529.5321 1.1501 0.1092 1.3040 0.8285 0.4431 -0.1884 -0.2861
1305031529.5422 1.1462 0.1041 1.3046 0.8290 0.4417 -0.1865 -0.2879
1305031529.5521 1.1421 0.0994 1.3050 0.8294 0.4400 -0.1848 -0.2906
1305031529.5621 1.1382 0.0945 1.3054 0.8300 0.4390 -0.1832 -0.2913
1305031529.5721 1.1342 0.0902 1.3057 0.8303 0.4376 -0.1819 -0.2932
1305031529.5822 1.1302 0.0856 1.3058 0.8315 0.4364 -0.1799 -0.2929
1305031529.5921 1.1262 0.0812 1.3061 0.8328 0.4350 -0.1782 -0.2924
1305031529.6021 1.1220 0.0771 1.3063 0.8338 0.4332 -0.1778 -0.2923
1305031529.6123 1.1179 0.0732 1.3064 0.8350 0.4311 -0.1765 -0.2927
1305031529.6221 1.1138 0.0693 1.3065 0.8366 0.4284 -0.1758 -0.2928
1305031529.6321 1.1098 0.0656 1.3067 0.8385 0.4256 -0.1744 -0.2922
1305031529.6423 1.1057 0.0620 1.3067 0.8404 0.4225 -0.1734 -0.2919
1305031529.6521 1.1017 0.0587 1.3068 0.8423 0.4194 -0.1723 -0.2914
1305031529.6621 1.0976 0.0553 1.3067 0.8446 0.4160 -0.1714 -0.2903
1305031529.6721 1.0934 0.0521 1.3067 0.8466 0.4127 -0.1705 -0.2897
1305031529.6821 1.0894 0.0490 1.3065 0.8484 0.4098 -0.1698 -0.2888
1305031529.6921 1.0856 0.0459 1.3065 0.8506 0.4072 -0.1684 -0.2868
1305031529.7021 1.0813 0.0429 1.3063 0.8523 0.4043 -0.1681 -0.2861
1305031529.7121 1.0772 0.0401 1.3062 0.8540 0.4020 -0.1668 -0.2851
1305031529.7221 1.0729 0.0373 1.3061 0.8556 0.3991 -0.1653 -0.2853
1305031529.7321 1.0688 0.0348 1.3058 0.8573 0.3968 -0.1634 -0.2843
