# ground truth trajectory
# file: 'rgbd_dataset_freiburg2_xyz.bag'
# timestamp tx ty tz qx qy qz qw
1311867204.9804 0.0764 -1.1157 1.5622 0.6356 -0.5870 0.3511 -0.3580
1311867204.9838 0.0765 -1.1156 1.5623 0.6354 -0.5870 0.3513 -0.3581
1311867204.9871 0.0766 -1.1157 1.5624 0.6354 -0.5871 0.3513 -0.3581
1311867204.9905 0.0768 -1.1157 1.5626 0.6353 -0.5869 0.3515 -0.3582
1311867204.9938 0.0770 -1.1157 1.5627 0.6353 -0.5870 0.3515 -0.3582
1311867204.9971 0.0774 -1.1156 1.5629 0.6359 -0.5855 0.3517 -0.3594
1311867205.0004 0.0776 -1.1156 1.5630 0.6358 -0.5854 0.3518 -0.3596
1311867205.0038 0.0777 -1.1156 1.5631 0.6357 -0.5854 0.3520 -0.3597
1311867205.0071 0.0779 -1.1156 1.5633 0.6356 -0.5853 0.3520 -0.3598
1311867205.0105 0.0781 -1.1157 1.5634 0.6355 -0.5854 0.3521 -0.3598
1311867205.0138 0.0780 -1.1159 1.5637 0.6358 -0.5858 0.3521 -0.3587
1311867205.0171 0.0780 -1.1158 1.5639 0.6361 -0.5866 0.3514 -0.3576
1311867205.0204 0.0783 -1.1158 1.5640 0.6360 -0.5865 0.3515 -0.3577
1311867205.0238 0.0785 -1.1158 1.5641 0.6359 -0.5866 0.3515 -0.3578
1311867205.0271 0.0786 -1.1160 1.5640 0.6344 -0.5869 0.3526 -0.3588
1311867205.0305 0.0788 -1.1160 1.5642 0.6343 -0.5870 0.3525 -0.3590
1311867205.0338 0.0791 -1.1160 1.5643 0.6342 -0.5870 0.3525 -0.3591
1311867205.0371 0.0793 -1.1160 1.5644 0.6341 -0.5871 0.3525 -0.3592
1311867205.0404 0.0795 -1.1158 1.5643 0.6335 -0.5875 0.3521 -0.3598
1311867205.0438 0.0797 -1.1158 1.5644 0.6335 -0.5875 0.3521 -0.3600
1311867205.0471 0.0798 -1.1159 1.5645 0.6332 -0.5878 0.3520 -0.3599
1311867205.0504 0.0800 -1.1159 1.5646 0.6332 -0.5878 0.3520 -0.3600
1311867205.0538 0.0801 -1.1159 1.5647 0.6331 -0.5880 0.3519 -0.3601
1311867205.0612 0.0809 -1.1158 1.5648 0.6330 -0.5869 0.3523 -0.3617
1311867205.0614 0.0805 -1.1159 1.5649 0.6328 -0.5881 0.3519 -0.3605
1311867205.0638 0.0806 -1.1159 1.5650 0.6326 -0.5882 0.3519 -0.3605
1311867205.0672 0.0808 -1.1159 1.5651 0.6325 -0.5883 0.3518 -0.3607
1311867205.0705 0.0816 -1.1159 1.5654 0.6317 -0.5868 0.3533 -0.3629
1311867205.0739 0.0818 -1.1160 1.5655 0.6316 -0.5869 0.3534 -0.3631
1311867205.0771 0.0817 -1.1159 1.5654 0.6323 -0.5873 0.3521 -0.3624
1311867205.0805 0.0819 -1.1159 1.5656 0.6322 -0.5872 0.3521 -0.3627
1311867205.0838 0.0820 -1.1159 1.5657 0.6321 -0.5872 0.3521 -0.3628
1311867205.0899 0.0822 -1.1159 1.5658 0.6321 -0.5871 0.3521 -0.3630
1311867205.0905 0.0817 -1.1160 1.5659 0.6319 -0.5884 0.3516 -0.3617
1311867205.0938 0.0819 -1.1160 1.5660 0.6317 -0.5885 0.3516 -0.3619
1311867205.0972 0.0820 -1.1161 1.5661 0.6316 -0.5886 0.3515 -0.3620
1311867205.1005 0.0821 -1.1161 1.5663 0.6316 -0.5886 0.3514 -0.3621
1311867205.1038 0.0821 -1.1160 1.5665 0.6319 -0.5897 0.3505 -0.3607
1311867205.1072 0.0823 -1.1161 1.5666 0.6317 -0.5898 0.3505 -0.3608
1311867205.1105 0.0825 -1.1161 1.5667 0.6316 -0.5899 0.3505 -0.3610
1311867205.1139 0.0826 -1.1161 1.5668 0.6315 -0.5899 0.3505 -0.3610
1311867205.1171 0.0827 -1.1162 1.5669 0.6314 -0.5902 0.3505 -0.3609
1311867205.1205 0.0830 -1.1160 1.5672 0.6330 -0.5898 0.3492 -0.3599
1311867205.1238 0.0831 -1.1163 1.5670 0.6307 -0.5897 0.3511 -0.3621
1311867205.1272 0.0833 -1.1162 1.5673 0.6323 -0.5895 0.3498 -0.3611
1311867205.1305 0.0835 -1.1162 1.5674 0.6322 -0.5896 0.3498 -0.3611
1311867205.1338 0.0836 -1.1163 1.5675 0.6320 -0.5897 0.3499 -0.3612
1311867205.1372 0.0837 -1.1163 1.5676 0.6319 -0.5898 0.3499 -0.3612
1311867205.1405 0.0839 -1.1164 1.5677 0.6318 -0.5900 0.3497 -0.3612
1311867205.1438 0.0840 -1.1164 1.5678 0.6315 -0.5902 0.3498 -0.3613
1311867205.1471 0.0842 -1.1164 1.5679 0.6313 -0.5903 0.3498 -0.3614
1311867205.1505 0.0843 -1.1165 1.5680 0.6313 -0.5905 0.3496 -0.3614
1311867205.1538 0.0845 -1.1166 1.5681 0.6311 -0.5905 0.3496 -0.3616
1311867205.1572 0.0840 -1.1172 1.5681 0.6312 -0.5918 0.3491 -0.3599
1311867205.1605 0.0842 -1.1172 1.5682 0.6311 -0.5919 0.3490 -0.3600
1311867205.1638 0.0842 -1.1173 1.5682 0.6304 -0.5921 0.3494 -0.3605
1311867205.1672 0.0844 -1.1173 1.5683 0.6303 -0.5922 0.3493 -0.3607
1311867205.1705 0.0845 -1.1173 1.5685 0.6302 -0.5923 0.3492 -0.3607
1311867205.1738 0.0846 -1.1173 1.5686 0.6301 -0.5924 0.3490 -0.3609
1311867205.1771 0.0848 -1.1173 1.5687 0.6304 -0.5924 0.3485 -0.3607
1311867205.1805 0.0850 -1.1174 1.5688 0.6303 -0.5925 0.3485 -0.3610
1311867205.1837 0.0851 -1.1174 1.5689 0.6302 -0.5925 0.3484 -0.3611
1311867205.1871 0.0851 -1.1175 1.5689 0.6284 -0.5928 0.3498 -0.3624
1311867205.1905 0.0853 -1.1175 1.5690 0.6288 -0.5929 0.3492 -0.3621
1311867205.1938 0.0854 -1.1176 1.5691 0.6287 -0.5929 0.3493 -0.3623
1311867205.1972 0.0856 -1.1176 1.5693 0.6285 -0.5929 0.3493 -0.3625
1311867205.2004 0.0861 -1.1175 1.5699 0.6294 -0.5920 0.3494 -0.3622
1311867205.2038 0.0860 -1.1175 1.5697 0.6298 -0.5926 0.3484 -0.3618
1311867205.2071 0.0864 -1.1176 1.5701 0.6291 -0.5921 0.3496 -0.3626
1311867205.2105 0.0866 -1.1176 1.5703 0.6289 -0.5921 0.3497 -0.3628
1311867205.2138 0.0868 -1.1176 1.5704 0.6287 -0.5921 0.3499 -0.3631
1311867205.2171 0.0869 -1.1176 1.5705 0.6285 -0.5922 0.3499 -0.3631
1311867205.2205 0.0871 -1.1177 1.5706 0.6283 -0.5921 0.3501 -0.3634
1311867205.2238 0.0873 -1.1177 1.5707 0.6281 -0.5921 0.3503 -0.3636
1311867205.2272 0.0872 -1.1176 1.5706 0.6284 -0.5926 0.3494 -0.3632
1311867205.2305 0.0874 -1.1176 1.5707 0.6282 -0.5926 0.3495 -0.3634
1311867205.2337 0.0873 -1.1175 1.5709 0.6286 -0.5937 0.3486 -0.3617
1311867205.2372 0.0875 -1.1175 1.5710 0.6285 -0.5937 0.3487 -0.3618
1311867205.2406 0.0877 -1.1176 1.5711 0.6282 -0.5936 0.3491 -0.3621
1311867205.2438 0.0878 -1.1176 1.5712 0.6281 -0.5937 0.3492 -0.3622
1311867205.2471 0.0880 -1.1176 1.5713 0.6279 -0.5936 0.3494 -0.3623
1311867205.2505 0.0881 -1.1176 1.5715 0.6277 -0.5937 0.3496 -0.3624
1311867205.2538 0.0883 -1.1176 1.5716 0.6275 -0.5937 0.3498 -0.3625
1311867205.2572 0.0885 -1.1176 1.5717 0.6275 -0.5937 0.3498 -0.3625
1311867205.2605 0.0886 -1.1177 1.5718 0.6273 -0.5937 0.3499 -0.3626
1311867205.2638 0.0888 -1.1176 1.5720 0.6272 -0.5937 0.3501 -0.3627
1311867205.2671 0.0889 -1.1177 1.5721 0.6272 -0.5938 0.3502 -0.3625
1311867205.2705 0.0891 -1.1177 1.5722 0.6271 -0.5937 0.3504 -0.3626
1311867205.2738 0.0893 -1.1177 1.5723 0.6273 -0.5938 0.3501 -0.3624
1311867205.2771 0.0894 -1.1177 1.5725 0.6273 -0.5939 0.3502 -0.3623
1311867205.2805 0.0895 -1.1177 1.5726 0.6272 -0.5939 0.3503 -0.3623
1311867205.2838 0.0896 -1.1177 1.5727 0.6272 -0.5940 0.3502 -0.3621
1311867205.2873 0.0898 -1.1177 1.5729 0.6272 -0.5940 0.3503 -0.3621
1311867205.2904 0.0899 -1.1177 1.5730 0.6271 -0.5941 0.3503 -0.3620
1311867205.2938 0.0900 -1.1177 1.5731 0.6271 -0.5941 0.3504 -0.3619
1311867205.2971 0.0902 -1.1177 1.5732 0.6269 -0.5940 0.3507 -0.3622
1311867205.3004 0.0903 -1.1177 1.5734 0.6270 -0.5940 0.3506 -0.3621
1311867205.3038 0.0904 -1.1177 1.5735 0.6269 -0.5941 0.3506 -0.3620
1311867205.3072 0.0905 -1.1177 1.5737 0.6272 -0.5944 0.3503 -0.3614
1311867205.3105 0.0906 -1.1178 1.5737 0.6263 -0.5943 0.3511 -0.3623
1311867205.3138 0.0908 -1.1178 1.5739 0.6263 -0.5943 0.3511 -0.3623
1311867205.3171 0.0909 -1.1178 1.5740 0.6263 -0.5943 0.3511 -0.3623
1311867205.3205 0.0910 -1.1178 1.5742 0.6264 -0.5943 0.3510 -0.3622
1311867205.3238 0.0912 -1.1176 1.5744 0.6274 -0.5941 0.3502 -0.3616
1311867205.3272 0.0913 -1.1177 1.5744 0.6264 -0.5944 0.3510 -0.3621
1311867205.3305 0.0915 -1.1177 1.5746 0.6263 -0.5944 0.3510 -0.3622
1311867205.3338 0.0916 -1.1177 1.5747 0.6263 -0.5944 0.3510 -0.3621
1311867205.3371 0.0918 -1.1177 1.5748 0.6263 -0.5944 0.3511 -0.3622
1311867205.3405 0.0920 -1.1177 1.5750 0.6261 -0.5943 0.3513 -0.3624
1311867205.3438 0.0922 -1.1177 1.5751 0.6260 -0.5943 0.3515 -0.3625
1311867205.3471 0.0924 -1.1176 1.5752 0.6259 -0.5942 0.3517 -0.3626
1311867205.3505 0.0926 -1.1176 1.5754 0.6258 -0.5942 0.3518 -0.3627
1311867205.3538 0.0927 -1.1176 1.5755 0.6257 -0.5942 0.3519 -0.3628
1311867205.3572 0.0929 -1.1176 1.5756 0.6256 -0.5941 0.3521 -0.3628
1311867205.3606 0.0931 -1.1175 1.5757 0.6255 -0.5940 0.3523 -0.3631
1311867205.3637 0.0933 -1.1175 1.5759 0.6253 -0.5940 0.3526 -0.3632
1311867205.3672 0.0935 -1.1175 1.5760 0.6252 -0.5939 0.3527 -0.3633
1311867205.3705 0.0937 -1.1175 1.5761 0.6251 -0.5939 0.3529 -0.3634
1311867205.3739 0.0938 -1.1173 1.5763 0.6255 -0.5948 0.3521 -0.3620
1311867205.3771 0.0939 -1.1173 1.5764 0.6254 -0.5947 0.3522 -0.3621
1311867205.3805 0.0941 -1.1173 1.5766 0.6254 -0.5947 0.3523 -0.3621
1311867205.3839 0.0943 -1.1171 1.5768 0.6270 -0.5944 0.3511 -0.3610
1311867205.3872 0.0945 -1.1170 1.5769 0.6269 -0.5944 0.3512 -0.3611
1311867205.3905 0.0947 -1.1170 1.5771 0.6268 -0.5943 0.3514 -0.3612
1311867205.3939 0.0948 -1.1169 1.5772 0.6267 -0.5944 0.3514 -0.3612
1311867205.3971 0.0950 -1.1169 1.5773 0.6266 -0.5943 0.3516 -0.3614
1311867205.4005 0.0951 -1.1169 1.5774 0.6266 -0.5944 0.3516 -0.3612
1311867205.4039 0.0953 -1.1168 1.5775 0.6264 -0.5943 0.3517 -0.3615
1311867205.4071 0.0955 -1.1168 1.5777 0.6264 -0.5942 0.3519 -0.3616
1311867205.4104 0.0956 -1.1167 1.5778 0.6263 -0.5943 0.3519 -0.3616
1311867205.4138 0.0958 -1.1167 1.5779 0.6262 -0.5941 0.3521 -0.3618
1311867205.4172 0.0960 -1.1167 1.5780 0.6262 -0.5940 0.3521 -0.3619
1311867205.4205 0.0961 -1.1166 1.5781 0.6262 -0.5940 0.3521 -0.3620
1311867205.4238 0.0964 -1.1166 1.5782 0.6258 -0.5931 0.3529 -0.3634
1311867205.4271 0.0965 -1.1166 1.5783 0.6257 -0.5931 0.3530 -0.3634
1311867205.4305 0.0966 -1.1166 1.5784 0.6257 -0.5931 0.3530 -0.3635
1311867205.4338 0.0968 -1.1165 1.5785 0.6258 -0.5932 0.3528 -0.3633
1311867205.4371 0.0969 -1.1165 1.5786 0.6259 -0.5932 0.3528 -0.3633
1311867205.4406 0.0971 -1.1165 1.5787 0.6259 -0.5933 0.3528 -0.3631
1311867205.4438 0.0971 -1.1164 1.5788 0.6264 -0.5940 0.3520 -0.3619
1311867205.4471 0.0972 -1.1163 1.5789 0.6264 -0.5941 0.3519 -0.3617
1311867205.4505 0.0973 -1.1163 1.5790 0.6264 -0.5942 0.3519 -0.3615
1311867205.4538 0.0975 -1.1163 1.5791 0.6265 -0.5941 0.3519 -0.3615
1311867205.4571 0.0977 -1.1162 1.5792 0.6265 -0.5942 0.3519 -0.3613
1311867205.4605 0.0985 -1.1155 1.5793 0.6268 -0.5930 0.3519 -0.3628
1311867205.4638 0.0987 -1.1155 1.5794 0.6267 -0.5931 0.3521 -0.3628
1311867205.4671 0.0982 -1.1161 1.5794 0.6264 -0.5942 0.3522 -0.3612
1311867205.4705 0.0984 -1.1161 1.5796 0.6269 -0.5940 0.3520 -0.3609
1311867205.4738 0.0986 -1.1160 1.5796 0.6269 -0.5940 0.3521 -0.3608
1311867205.4772 0.0988 -1.1160 1.5798 0.6268 -0.5938 0.3524 -0.3610
1311867205.4805 0.0990 -1.1160 1.5798 0.6266 -0.5938 0.3527 -0.3610
1311867205.4839 0.0992 -1.1159 1.5799 0.6266 -0.5937 0.3529 -0.3611
1311867205.4871 0.1000 -1.1152 1.5800 0.6263 -0.5926 0.3533 -0.3630
1311867205.4905 0.1001 -1.1152 1.5801 0.6262 -0.5926 0.3535 -0.3630
1311867205.4938 0.1004 -1.1151 1.5802 0.6260 -0.5924 0.3538 -0.3632
1311867205.4972 0.1005 -1.1151 1.5803 0.6260 -0.5923 0.3540 -0.3633
1311867205.5004 0.1007 -1.1151 1.5804 0.6259 -0.5924 0.3542 -0.3633
1311867205.5038 0.1008 -1.1150 1.5805 0.6258 -0.5923 0.3543 -0.3635
1311867205.5076 0.1010 -1.1149 1.5806 0.6258 -0.5922 0.3544 -0.3635
1311867205.5105 0.1012 -1.1149 1.5807 0.6256 -0.5921 0.3546 -0.3637
1311867205.5138 0.1014 -1.1148 1.5808 0.6255 -0.5920 0.3547 -0.3640
1311867205.5172 0.1015 -1.1148 1.5808 0.6246 -0.5920 0.3555 -0.3647
1311867205.5205 0.1016 -1.1148 1.5809 0.6246 -0.5920 0.3555 -0.3648
1311867205.5238 0.1018 -1.1147 1.5810 0.6246 -0.5919 0.3555 -0.3649
1311867205.5272 0.1020 -1.1146 1.5810 0.6246 -0.5918 0.3555 -0.3650
1311867205.5304 0.1021 -1.1146 1.5811 0.6246 -0.5918 0.3555 -0.3651
1311867205.5338 0.1023 -1.1145 1.5812 0.6247 -0.5918 0.3553 -0.3651
1311867205.5371 0.1025 -1.1144 1.5813 0.6247 -0.5918 0.3552 -0.3651
1311867205.5405 0.1026 -1.1144 1.5813 0.6248 -0.5918 0.3551 -0.3651
1311867205.5438 0.1029 -1.1141 1.5816 0.6266 -0.5914 0.3537 -0.3641
1311867205.5471 0.1028 -1.1139 1.5816 0.6265 -0.5920 0.3532 -0.3637
1311867205.5505 0.1030 -1.1139 1.5816 0.6266 -0.5919 0.3530 -0.3638
1311867205.5538 0.1031 -1.1138 1.5816 0.6266 -0.5921 0.3528 -0.3638
1311867205.5572 0.1033 -1.1137 1.5817 0.6266 -0.5921 0.3527 -0.3638
1311867205.5605 0.1035 -1.1137 1.5817 0.6266 -0.5921 0.3526 -0.3640
1311867205.5638 0.1039 -1.1137 1.5818 0.6267 -0.5915 0.3527 -0.3646
1311867205.5671 0.1040 -1.1136 1.5818 0.6268 -0.5916 0.3526 -0.3646
1311867205.5705 0.1042 -1.1135 1.5818 0.6267 -0.5917 0.3524 -0.3648
1311867205.5739 0.1045 -1.1134 1.5819 0.6266 -0.5916 0.3524 -0.3650
1311867205.5771 0.1046 -1.1133 1.5819 0.6264 -0.5914 0.3526 -0.3654
1311867205.5805 0.1047 -1.1132 1.5821 0.6270 -0.5925 0.3515 -0.3638
1311867205.5838 0.1048 -1.1130 1.5821 0.6269 -0.5925 0.3514 -0.3640
1311867205.5871 0.1051 -1.1129 1.5822 0.6268 -0.5924 0.3515 -0.3643
1311867205.5905 0.1052 -1.1128 1.5822 0.6267 -0.5923 0.3515 -0.3645
1311867205.5939 0.1055 -1.1127 1.5823 0.6265 -0.5921 0.3516 -0.3650
1311867205.5971 0.1057 -1.1126 1.5824 0.6266 -0.5921 0.3516 -0.3651
1311867205.6004 0.1059 -1.1126 1.5823 0.6254 -0.5923 0.3523 -0.3661
1311867205.6038 0.1059 -1.1124 1.5825 0.6256 -0.5927 0.3518 -0.3654
1311867205.6071 0.1061 -1.1124 1.5826 0.6257 -0.5928 0.3516 -0.3653
1311867205.6105 0.1063 -1.1123 1.5826 0.6256 -0.5927 0.3518 -0.3656
1311867205.6138 0.1064 -1.1122 1.5828 0.6256 -0.5927 0.3516 -0.3657
1311867205.6172 0.1066 -1.1121 1.5828 0.6255 -0.5926 0.3518 -0.3659
1311867205.6205 0.1068 -1.1120 1.5830 0.6255 -0.5924 0.3518 -0.3661
1311867205.6238 0.1070 -1.1119 1.5831 0.6255 -0.5923 0.3518 -0.3662
1311867205.6272 0.1072 -1.1118 1.5832 0.6255 -0.5922 0.3519 -0.3664
1311867205.6305 0.1074 -1.1118 1.5833 0.6254 -0.5921 0.3520 -0.3666
1311867205.6338 0.1076 -1.1117 1.5834 0.6253 -0.5920 0.3521 -0.3668
1311867205.6371 0.1077 -1.1116 1.5836 0.6253 -0.5919 0.3521 -0.3668
1311867205.6405 0.1081 -1.1114 1.5838 0.6268 -0.5911 0.3513 -0.3665
1311867205.6438 0.1083 -1.1113 1.5839 0.6266 -0.5910 0.3515 -0.3667
1311867205.6471 0.1084 -1.1112 1.5841 0.6266 -0.5910 0.3516 -0.3668
1311867205.6505 0.1086 -1.1111 1.5842 0.6264 -0.5909 0.3517 -0.3670
1311867205.6538 0.1088 -1.1110 1.5843 0.6263 -0.5909 0.3518 -0.3671
1311867205.6572 0.1089 -1.1110 1.5844 0.6262 -0.5909 0.3519 -0.3672
1311867205.6605 0.1091 -1.1109 1.5846 0.6261 -0.5909 0.3520 -0.3673
1311867205.6638 0.1092 -1.1108 1.5846 0.6260 -0.5909 0.3521 -0.3673
1311867205.6672 0.1093 -1.1108 1.5848 0.6261 -0.5910 0.3521 -0.3672
1311867205.6705 0.1095 -1.1107 1.5849 0.6260 -0.5910 0.3522 -0.3672
1311867205.6739 0.1096 -1.1107 1.5850 0.6260 -0.5911 0.3522 -0.3671
1311867205.6771 0.1097 -1.1106 1.5851 0.6259 -0.5912 0.3522 -0.3670
1311867205.6805 0.1098 -1.1106 1.5853 0.6259 -0.5912 0.3522 -0.3669
1311867205.6838 0.1100 -1.1105 1.5854 0.6258 -0.5913 0.3523 -0.3669
1311867205.6872 0.1100 -1.1105 1.5855 0.6259 -0.5914 0.3522 -0.3666
1311867205.6905 0.1102 -1.1104 1.5856 0.6258 -0.5915 0.3524 -0.3666
1311867205.6938 0.1104 -1.1103 1.5859 0.6262 -0.5914 0.3521 -0.3662
1311867205.6971 0.1106 -1.1103 1.5861 0.6261 -0.5914 0.3523 -0.3663
1311867205.7004 0.1107 -1.1102 1.5862 0.6259 -0.5913 0.3525 -0.3664
1311867205.7038 0.1109 -1.1101 1.5864 0.6259 -0.5912 0.3527 -0.3666
1311867205.7071 0.1110 -1.1100 1.5866 0.6257 -0.5912 0.3529 -0.3668
1311867205.7105 0.1111 -1.1099 1.5868 0.6261 -0.5921 0.3521 -0.3654
1311867205.7138 0.1113 -1.1098 1.5870 0.6260 -0.5919 0.3523 -0.3656
1311867205.7171 0.1115 -1.1097 1.5873 0.6258 -0.5918 0.3525 -0.3659
1311867205.7205 0.1116 -1.1096 1.5874 0.6257 -0.5918 0.3527 -0.3660
1311867205.7238 0.1119 -1.1095 1.5876 0.6256 -0.5916 0.3529 -0.3663
1311867205.7271 0.1121 -1.1094 1.5878 0.6254 -0.5913 0.3532 -0.3667
1311867205.7304 0.1123 -1.1094 1.5880 0.6253 -0.5912 0.3533 -0.3668
1311867205.7338 0.1124 -1.1093 1.5882 0.6252 -0.5911 0.3534 -0.3671
1311867205.7372 0.1126 -1.1092 1.5884 0.6253 -0.5910 0.3535 -0.3672
1311867205.7405 0.1127 -1.1091 1.5887 0.6255 -0.5915 0.3530 -0.3664
1311867205.7438 0.1128 -1.1090 1.5888 0.6255 -0.5913 0.3531 -0.3666
1311867205.7471 0.1131 -1.1089 1.5890 0.6254 -0.5912 0.3532 -0.3668
1311867205.7505 0.1132 -1.1088 1.5892 0.6255 -0.5911 0.3533 -0.3668
1311867205.7538 0.1133 -1.1088 1.5894 0.6255 -0.5912 0.3532 -0.3668
1311867205.7572 0.1135 -1.1087 1.5895 0.6254 -0.5910 0.3534 -0.3671
1311867205.7604 0.1136 -1.1086 1.5897 0.6254 -0.5910 0.3533 -0.3671
1311867205.7639 0.1138 -1.1085 1.5898 0.6254 -0.5909 0.3535 -0.3672
1311867205.7672 0.1139 -1.1086 1.5899 0.6245 -0.5909 0.3543 -0.3679
1311867205.7704 0.1140 -1.1085 1.5900 0.6245 -0.5910 0.3542 -0.3677
1311867205.7739 0.1143 -1.1085 1.5901 0.6242 -0.5905 0.3547 -0.3686
1311867205.7772 0.1144 -1.1084 1.5903 0.6243 -0.5904 0.3547 -0.3686
1311867205.7805 0.1145 -1.1083 1.5904 0.6242 -0.5904 0.3547 -0.3686
1311867205.7838 0.1147 -1.1083 1.5906 0.6243 -0.5904 0.3548 -0.3686
1311867205.7872 0.1148 -1.1082 1.5907 0.6243 -0.5903 0.3549 -0.3686
1311867205.7905 0.1149 -1.1079 1.5910 0.6260 -0.5902 0.3535 -0.3672
1311867205.7938 0.1151 -1.1079 1.5912 0.6260 -0.5901 0.3536 -0.3672
1311867205.7971 0.1152 -1.1078 1.5913 0.6260 -0.5901 0.3537 -0.3672
1311867205.8004 0.1153 -1.1077 1.5915 0.6260 -0.5901 0.3538 -0.3671
1311867205.8039 0.1154 -1.1077 1.5917 0.6259 -0.5901 0.3540 -0.3670
1311867205.8072 0.1155 -1.1076 1.5918 0.6259 -0.5900 0.3541 -0.3671
1311867205.8105 0.1156 -1.1075 1.5920 0.6258 -0.5900 0.3544 -0.3670
1311867205.8138 0.1158 -1.1074 1.5922 0.6256 -0.5900 0.3546 -0.3671
1311867205.8171 0.1158 -1.1075 1.5922 0.6241 -0.5902 0.3558 -0.3681
1311867205.8205 0.1160 -1.1074 1.5924 0.6241 -0.5901 0.3560 -0.3681
1311867205.8238 0.1161 -1.1073 1.5926 0.6241 -0.5901 0.3561 -0.3682
1311867205.8272 0.1163 -1.1072 1.5928 0.6241 -0.5900 0.3562 -0.3682
1311867205.8304 0.1164 -1.1071 1.5929 0.6240 -0.5899 0.3563 -0.3682
1311867205.8338 0.1167 -1.1069 1.5933 0.6257 -0.5895 0.3552 -0.3672
1311867205.8371 0.1168 -1.1068 1.5935 0.6257 -0.5894 0.3553 -0.3673
1311867205.8405 0.1170 -1.1068 1.5936 0.6257 -0.5893 0.3554 -0.3673
1311867205.8438 0.1171 -1.1067 1.5937 0.6257 -0.5891 0.3555 -0.3674
1311867205.8471 0.1173 -1.1066 1.5939 0.6257 -0.5891 0.3556 -0.3675
1311867205.8505 0.1174 -1.1065 1.5940 0.6256 -0.5891 0.3556 -0.3675
1311867205.8539 0.1176 -1.1065 1.5942 0.6255 -0.5890 0.3558 -0.3677
1311867205.8572 0.1178 -1.1064 1.5943 0.6255 -0.5889 0.3559 -0.3678
1311867205.8605 0.1180 -1.1063 1.5944 0.6255 -0.5888 0.3560 -0.3680
1311867205.8638 0.1181 -1.1062 1.5945 0.6254 -0.5887 0.3561 -0.3681
1311867205.8672 0.1182 -1.1062 1.5947 0.6254 -0.5888 0.3561 -0.3680
1311867205.8705 0.1184 -1.1061 1.5948 0.6252 -0.5887 0.3563 -0.3683
1311867205.8739 0.1184 -1.1060 1.5950 0.6258 -0.5896 0.3554 -0.3667
1311867205.8772 0.1185 -1.1059 1.5952 0.6260 -0.5901 0.3551 -0.3659
1311867205.8804 0.1186 -1.1058 1.5953 0.6260 -0.5901 0.3550 -0.3658
1311867205.8838 0.1187 -1.1057 1.5954 0.6259 -0.5901 0.3551 -0.3660
1311867205.8871 0.1189 -1.1056 1.5955 0.6259 -0.5900 0.3552 -0.3660
1311867205.8906 0.1189 -1.1056 1.5957 0.6259 -0.5901 0.3552 -0.3659
1311867205.8938 0.1191 -1.1055 1.5958 0.6259 -0.5900 0.3553 -0.3659
1311867205.8972 0.1192 -1.1054 1.5959 0.6258 -0.5901 0.3554 -0.3658
1311867205.9004 0.1193 -1.1054 1.5960 0.6258 -0.5901 0.3555 -0.3657
1311867205.9038 0.1193 -1.1053 1.5962 0.6258 -0.5902 0.3555 -0.3656
1311867205.9072 0.1195 -1.1052 1.5963 0.6257 -0.5903 0.3555 -0.3656
1311867205.9105 0.1195 -1.1052 1.5964 0.6255 -0.5904 0.3557 -0.3655
1311867205.9138 0.1197 -1.1051 1.5965 0.6255 -0.5904 0.3557 -0.3654
1311867205.9172 0.1197 -1.1052 1.5966 0.6245 -0.5906 0.3566 -0.3660
1311867205.9205 0.1199 -1.1051 1.5967 0.6242 -0.5904 0.3570 -0.3666
1311867205.9238 0.1200 -1.1051 1.5968 0.6242 -0.5904 0.3570 -0.3665
1311867205.9272 0.1200 -1.1050 1.5969 0.6242 -0.5904 0.3571 -0.3665
1311867205.9304 0.1202 -1.1050 1.5970 0.6240 -0.5905 0.3572 -0.3666
1311867205.9338 0.1203 -1.1049 1.5972 0.6240 -0.5904 0.3573 -0.3666
1311867205.9371 0.1204 -1.1049 1.5973 0.6239 -0.5904 0.3574 -0.3666
1311867205.9405 0.1205 -1.1048 1.5975 0.6239 -0.5904 0.3574 -0.3667
1311867205.9438 0.1206 -1.1048 1.5976 0.6238 -0.5903 0.3576 -0.3667
1311867205.9472 0.1208 -1.1045 1.5979 0.6255 -0.5899 0.3564 -0.3657
1311867205.9505 0.1210 -1.1046 1.5980 0.6248 -0.5900 0.3571 -0.3662
1311867205.9538 0.1211 -1.1045 1.5981 0.6246 -0.5899 0.3573 -0.3662
1311867205.9572 0.1212 -1.1045 1.5983 0.6246 -0.5899 0.3574 -0.3663
1311867205.9605 0.1212 -1.1046 1.5983 0.6236 -0.5901 0.3582 -0.3669
1311867205.9639 0.1213 -1.1045 1.5984 0.6237 -0.5901 0.3581 -0.3669
1311867205.9671 0.1214 -1.1045 1.5985 0.6236 -0.5900 0.3582 -0.3670
1311867205.9705 0.1215 -1.1045 1.5987 0.6237 -0.5900 0.3581 -0.3670
1311867205.9739 0.1216 -1.1045 1.5988 0.6236 -0.5900 0.3581 -0.3670
1311867205.9771 0.1218 -1.1044 1.5989 0.6237 -0.5899 0.3580 -0.3671
1311867205.9805 0.1219 -1.1044 1.5990 0.6238 -0.5899 0.3579 -0.3671
1311867205.9838 0.1220 -1.1044 1.5991 0.6239 -0.5901 0.3577 -0.3670
1311867205.9871 0.1221 -1.1043 1.5992 0.6240 -0.5902 0.3574 -0.3669
